radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
LTE,440,11,39937,188745225,157,132.8136048,33.7986927,0,8,1,1622270611,1722645692,
LTE,440,11,39937,188745226,18,132.7946234,33.8251812,0,11,1,1634959117,1737296151,
LTE,440,11,39937,188745227,146,132.7905169,33.8203199,0,33,1,1634959117,1733648176,
LTE,440,11,39937,188745228,43,132.7863892,33.8251845,0,21,1,1634959117,1737296151,
LTE,440,11,39937,188745473,42,132.7640346,33.9002455,0,15,1,1634957846,1734249107,
LTE,440,11,39937,188745474,289,132.7576658,33.8988185,0,99,1,1616296659,1734249107,
LTE,440,11,39937,188745475,239,132.7621524,33.9032962,0,4,1,1634957846,1734249104,
LTE,440,11,39937,188745476,75,132.7560136,33.9063710,0,39,1,1616296659,1734249107,
LTE,440,11,39937,188745479,201,132.7519577,33.8757629,0,9,1,1658571347,1734249104,
LTE,440,11,39937,188745480,199,132.7523827,33.8738653,0,28,1,1658539703,1734249104,
LTE,440,11,39937,188745481,107,132.7498822,33.8739254,0,5,1,1658539703,1721019923,
LTE,440,11,39937,188745735,0,132.7526658,33.9119890,0,6,1,1616296659,1734249107,
LTE,440,11,39937,188745737,190,132.7224712,33.9033617,0,15,1,1634957846,1731241908,
LTE,440,11,39937,188745987,272,132.7916735,33.8102809,0,2,1,1635559251,1718415147,
LTE,440,11,39937,188745992,3,132.7972459,33.7968102,0,19,1,1693828802,1722645692,
LTE,440,11,39937,188745993,49,132.7891023,33.7968206,0,47,1,1692532873,1722645692,
LTE,440,11,39937,188746241,255,132.7749281,33.8142837,0,14,1,1634961374,1722645689,
LTE,440,11,39937,188746242,283,132.7613255,33.8121548,0,1,1,1634968219,1722645688,
LTE,440,11,39937,188746243,131,132.7586105,33.8186849,0,1,1,1632811651,1722064574,
LTE,440,11,39937,188746753,35,132.8312414,33.7802883,0,53,1,1616223646,1722645693,
LTE,440,11,39937,188746754,112,132.8379328,33.7764333,0,46,1,1633245439,1719445402,
LTE,440,11,39937,188746755,132,132.8252434,33.7782176,0,40,1,1636679175,1719445403,
LTE,440,11,39937,188746756,221,132.8169602,33.7782163,0,33,1,1622270611,1719445403,
LTE,440,11,39937,188746757,220,132.8181456,33.7608424,0,3,1,1634968219,1735265751,
LTE,440,11,39937,188746758,327,132.8088444,33.7803718,0,3,1,1622270611,1718418483,
LTE,440,11,39937,188747010,237,132.7581333,33.8040978,0,38,1,1635467331,1722645691,
LTE,440,11,39937,188747011,307,132.7490419,33.8030411,0,40,1,1622805712,1722645691,
LTE,440,11,39937,188747522,79,132.7955152,33.8278242,0,17,1,1634959117,1737296151,
LTE,440,11,39937,188747530,315,132.7555299,33.8403976,0,49,1,1622806860,1734249105,
LTE,440,11,39937,188747531,290,132.7566669,33.8390414,0,18,1,1622806860,1732090535,
LTE,440,11,39937,188747532,289,132.7514364,33.8388415,0,27,1,1622806860,1737296154,
LTE,440,11,39937,188748033,142,132.7643981,33.8754909,0,30,1,1634955530,1721019924,
LTE,440,11,39937,188748035,140,132.7581996,33.8738876,0,15,1,1616296659,1721019924,
LTE,440,11,39937,188748289,87,132.7656020,33.9317136,0,61,1,1616296617,1734263678,
LTE,440,11,39937,188748291,128,132.7610502,33.9263272,0,144,1,1616296617,1734249107,
LTE,440,11,39937,188748545,98,132.7548747,33.8458398,0,98,1,1633172663,1737296152,
LTE,440,11,39937,188748546,207,132.7508291,33.8415164,0,78,1,1622805712,1737296154,
LTE,440,11,39937,188748547,7,132.7506744,33.8459428,0,141,1,1622895422,1737296152,
LTE,440,11,39937,188748548,355,132.7423268,33.8373526,0,21,1,1622805712,1737296154,
LTE,440,11,39937,188748550,246,132.7373421,33.8373488,0,11,1,1633172663,1718415146,
LTE,440,11,39937,188748551,273,132.7536439,33.8541582,0,14,1,1632048548,1722057133,
LTE,440,11,39937,188748552,145,132.7532373,33.8515311,0,85,1,1633172663,1734249106,
LTE,440,11,39937,188748554,372,132.7460188,33.8435123,0,45,1,1649327129,1734249105,
LTE,440,11,39937,188748556,236,132.7445666,33.8405952,0,16,1,1649327129,1722064574,
LTE,440,11,39937,188748801,217,132.7467607,33.8479107,0,31,1,1622895422,1734249105,
LTE,440,11,39937,188748802,230,132.7438851,33.8491530,0,6,1,1622895422,1718415147,
LTE,440,11,39937,188748803,282,132.7460913,33.8527498,0,84,1,1616296659,1734249105,
LTE,440,11,39937,188748805,263,132.7454846,33.8548829,0,41,1,1654253573,1734249105,
LTE,440,11,39937,188748806,285,132.7414603,33.8568387,0,13,1,1654253573,1732090535,
LTE,440,11,39937,188749057,306,132.7821587,33.8137460,0,38,1,1633245400,1737296155,
LTE,440,11,39937,188749058,314,132.7847992,33.8095839,0,49,1,1633245400,1737296156,
LTE,440,11,39937,188749059,292,132.7769733,33.8134394,0,4,1,1634961374,1721964419,
LTE,440,11,39937,188749060,260,132.7896582,33.8145454,0,10,1,1636180329,1737296155,
LTE,440,11,39937,188749061,219,132.7480316,33.7733088,0,18,1,1634961374,1722645686,
LTE,440,11,39937,188749062,310,132.7731805,33.8204314,0,17,1,1634961374,1737296155,
LTE,440,11,39937,188749064,116,132.7859817,33.8194739,0,3,1,1684322606,1737296151,
LTE,440,11,39937,188749065,241,132.7816522,33.8196580,0,2,1,1683879683,1731212015,
LTE,440,11,39937,188749314,216,132.7617844,33.8476073,0,31,1,1633172663,1718415147,
LTE,440,11,39937,188749315,200,132.7648703,33.8513849,0,12,1,1634968219,1734249106,
LTE,440,11,39937,188749316,341,132.7603515,33.8523309,0,6,1,1649640689,1734249106,
LTE,440,11,39937,188749318,171,132.7583784,33.8509718,0,25,1,1649640689,1734249106,
LTE,440,11,39937,188749825,247,132.7815297,33.8249518,0,27,1,1622277705,1733648176,
LTE,440,11,39937,188749826,342,132.7830001,33.8219543,0,7,1,1633245400,1733648176,
LTE,440,11,39937,188749827,161,132.7794421,33.8210601,0,25,1,1622277705,1737296155,
LTE,440,11,39937,188749828,97,132.7702595,33.8337305,0,26,1,1650707517,1734249105,
LTE,440,11,39937,188749829,204,132.7698625,33.8319632,0,35,1,1650721872,1731212015,
LTE,440,11,39937,188749830,206,132.7669401,33.8302027,0,23,1,1650721872,1722645689,
LTE,440,11,39937,188749831,175,132.7778208,33.8414710,0,15,1,1622806860,1737296152,
LTE,440,11,39937,188749832,51,132.7727723,33.8408895,0,28,1,1622806860,1737296159,
LTE,440,11,39937,188749834,147,132.7698623,33.8378135,0,19,1,1622806860,1737296152,
LTE,440,11,39937,188749835,77,132.7697911,33.8368026,0,18,1,1622895422,1731212015,
LTE,440,11,39937,188749836,22,132.7680815,33.8373545,0,6,1,1694755587,1720517509,
LTE,440,11,39937,188750082,42,133.5661445,33.9847969,0,72,1,1613988126,1737368027,
LTE,440,11,39937,188750083,226,133.5598448,33.9885469,0,19,1,1613988126,1737296126,
LTE,440,11,39937,188750084,258,133.5588320,33.9963006,0,30,1,1619054426,1737296126,
LTE,440,11,39937,188750086,359,133.5554119,33.9944266,0,34,1,1619054426,1737296126,
LTE,440,11,39937,188750087,146,133.5606030,33.9873076,0,20,1,1622800259,1723787559,
LTE,440,11,39937,188750088,232,133.5587601,33.9820541,0,66,1,1622970617,1737368027,
LTE,440,11,39937,188750089,159,133.5540276,33.9843272,0,31,1,1622895463,1737368017,
LTE,440,11,39937,188750090,211,133.6041236,33.9978304,0,18,1,1686919425,1723794660,
LTE,440,11,39937,188750091,38,133.5995299,34.0010816,0,104,1,1683677910,1737368027,
LTE,440,11,39937,188750849,110,133.5211980,33.9712238,0,20,1,1614335779,1737296127,
LTE,440,11,39937,188750850,273,133.5271906,33.9690926,0,188,1,1614335779,1737368027,
LTE,440,11,39937,188750851,304,133.5158006,33.9690080,0,41,1,1614335779,1737296127,
LTE,440,11,39937,188751106,25,132.7511732,33.8663881,0,10,1,1616296659,1734249105,
LTE,440,11,39937,188751107,281,132.7516630,33.8699788,0,36,1,1616296659,1734249105,
LTE,440,11,39937,188751113,139,132.7527319,33.8550770,0,10,1,1632048548,1722057133,
LTE,440,11,39937,188751114,96,132.7508563,33.8646310,0,14,1,1627691352,1734249105,
LTE,440,11,39937,188751115,227,132.7492223,33.8611135,0,67,1,1627691352,1734249105,
LTE,440,11,39937,188751116,352,132.7505257,33.8655432,0,9,1,1622895422,1734249105,
LTE,440,11,39937,188751361,75,132.7831977,33.8074507,0,51,1,1633245400,1731212015,
LTE,440,11,39937,188751362,92,132.7869004,33.8003331,0,82,1,1633245400,1731212015,
LTE,440,11,39937,188751363,37,132.7819403,33.8001586,0,56,1,1634968219,1731212014,
LTE,440,11,39937,188751617,110,132.7340331,33.8458742,0,52,1,1633172663,1718415149,
LTE,440,11,39937,188751618,95,132.6873474,33.7728481,0,55,1,1633172663,1743127597,
LTE,440,11,39937,188752385,73,132.8042565,33.8163633,0,29,1,1635558474,1737296151,
LTE,440,11,39937,188752386,345,132.8077010,33.8066987,0,19,1,1633245400,1733648176,
LTE,440,11,39937,188752387,308,132.8012261,33.8046108,0,13,1,1633245400,1733648176,
LTE,440,11,39937,188752388,15,132.7799039,33.8363478,0,7,1,1622277705,1722064575,
LTE,440,11,39937,188752389,179,132.7820788,33.8305046,0,44,1,1622277705,1737296152,
LTE,440,11,39937,188752390,343,132.7771610,33.8347371,0,15,1,1622277705,1737296152,
LTE,440,11,39937,188752392,138,132.7370410,33.8603950,0,16,1,1635603122,1732090535,
LTE,440,11,39937,188752395,53,132.7885499,33.8322722,0,4,1,1622854134,1737296151,
LTE,440,11,39937,188752396,379,132.7810663,33.8296853,0,29,1,1622271021,1737296151,
LTE,440,11,39937,188753153,243,133.5678733,33.9837700,0,132,1,1613988126,1737368027,
LTE,440,11,39937,188753154,332,133.5505146,33.9792594,0,27,1,1614335779,1737296174,
LTE,440,11,39937,188753409,361,132.7770863,33.8595341,0,12,1,1619493113,1734249106,
LTE,440,11,39937,188753411,135,132.7759178,33.8545971,0,8,1,1619493113,1734249106,
LTE,440,11,39937,188754433,241,132.7794046,33.8808247,0,25,1,1619504613,1734249106,
LTE,440,11,39937,188754434,293,132.7824183,33.8735077,0,15,1,1619493113,1734249106,
LTE,440,11,39937,188754689,325,132.7273916,33.8653466,0,6,1,1622895422,1721019923,
LTE,440,11,39937,188754691,374,132.7250363,33.8622744,0,5,1,1634862532,1721019923,
LTE,440,11,39937,188754693,339,132.7517689,33.8785680,0,34,1,1633172663,1734249105,
LTE,440,11,39937,188754694,238,132.7520669,33.8830082,0,37,1,1633172663,1734249105,
LTE,440,11,39937,188755201,353,132.8306029,33.8154743,0,30,1,1622270611,1737296150,
LTE,440,11,39937,188755202,69,132.8342552,33.8048897,0,15,1,1634978552,1737296150,
LTE,440,11,39937,188755204,160,132.7644187,33.8274193,0,29,1,1623500023,1732090535,
LTE,440,11,39937,188755205,365,132.7623926,33.8207520,0,28,1,1622277705,1737296155,
LTE,440,11,39937,188755206,54,132.7660042,33.8209524,0,50,1,1622805712,1732090535,
LTE,440,11,39937,188755207,189,132.7757470,33.8294445,0,4,1,1622277705,1731212015,
LTE,440,11,39937,188755208,167,132.7822447,33.8220939,0,23,1,1622277705,1737296155,
LTE,440,11,39937,188755209,283,132.7705373,33.8299155,0,21,1,1623500023,1731212015,
LTE,440,11,39937,188755210,295,132.7623638,33.8356578,0,23,1,1622895422,1722064575,
LTE,440,11,39937,188755211,81,132.7630233,33.8305222,0,44,1,1622805712,1732090535,
LTE,440,11,39937,188755212,377,132.7583050,33.8362642,0,67,1,1622805712,1732090535,
LTE,440,11,39937,188755713,17,132.7730524,33.8523600,0,5,1,1619493113,1734249106,
LTE,440,11,39937,188755714,90,132.7770150,33.8522293,0,5,1,1619493113,1734249106,
LTE,440,11,39937,188755715,151,132.7724906,33.8520123,0,10,1,1619493113,1734249106,
LTE,440,11,39937,188755716,107,132.7671354,33.8244438,0,10,1,1626820618,1722645689,
LTE,440,11,39937,188755717,1,132.7715612,33.8201414,0,12,1,1622277705,1737296155,
LTE,440,11,39937,188755718,183,132.7704780,33.8197005,0,44,1,1622277705,1737296155,
LTE,440,11,39937,188755721,275,132.7826227,33.8391448,0,26,1,1622277705,1733648176,
LTE,440,11,39937,188755722,91,132.7070354,33.8745653,0,66,1,1634957846,1720740262,
LTE,440,11,39937,188755724,96,132.6983023,33.8838970,0,93,1,1634957846,1720740262,
LTE,440,11,39937,188755970,319,132.7891230,33.7865316,0,43,1,1622271021,1721964420,
LTE,440,11,39937,188755972,278,132.7997688,33.7829130,0,33,1,1634968219,1718418483,
LTE,440,11,39937,188755974,145,132.7943962,33.7811523,0,19,1,1634968219,1718418483,
LTE,440,11,39937,188756225,223,132.7927701,33.7982235,0,47,1,1626820618,1737296156,
LTE,440,11,39937,188756226,218,132.7919829,33.7949074,0,39,1,1633245439,1737296156,
LTE,440,11,39937,188756227,333,132.7787357,33.7963559,0,63,1,1634968219,1737296156,
LTE,440,11,39937,188756228,181,132.7902610,33.7824475,0,25,1,1622270611,1721964418,
LTE,440,11,39937,188756230,20,132.7865697,33.7873046,0,67,1,1622271021,1721964419,
LTE,440,11,39937,188756737,325,132.9958673,34.0394385,0,218,1,1618483163,1749814945,
LTE,440,11,39937,188756739,12,132.9889237,34.0427093,0,114,1,1618483163,1749808594,
LTE,440,11,39937,188756740,211,133.0020257,34.0358076,0,121,1,1625889977,1733633753,
LTE,440,11,39937,188756742,195,132.9771028,34.0377203,0,32,1,1625889975,1732354831,
LTE,440,11,39937,188756743,59,132.9864555,34.0298909,0,65,1,1650448772,1731211996,
LTE,440,11,39937,188756744,54,132.9868590,34.0211195,0,38,1,1650534755,1721303033,
LTE,440,11,39937,188756993,299,133.5469004,33.9853644,0,34,1,1619054426,1737296126,
LTE,440,11,39937,188756994,246,133.5385104,33.9722724,0,25,1,1619498198,1737296173,
LTE,440,11,39937,188756996,126,133.5304410,33.9771529,0,51,1,1628216694,1737296127,
LTE,440,11,39937,188756997,161,133.5351758,33.9740206,0,12,1,1628762578,1723787559,
LTE,440,11,39937,188756998,148,133.5268822,33.9740934,0,92,1,1628216694,1737296127,
LTE,440,11,39937,188757763,318,132.9895511,34.0491483,0,81,1,1618022048,1734518153,
LTE,440,11,39937,188757764,17,133.0290806,34.0713692,0,95,1,1650013259,1749808593,
LTE,440,11,39937,188757765,214,133.0135810,34.0588909,0,110,1,1650013259,1749787055,
LTE,440,11,39937,188757766,99,133.0092145,34.0619267,0,63,1,1650013259,1749808593,
LTE,440,11,39937,188757767,86,133.0050472,34.0510858,0,32,1,1651057136,1734263682,
LTE,440,11,39937,188757768,268,133.0069856,34.0469879,0,45,1,1650967393,1732331555,
LTE,440,11,39937,188757770,262,133.0164266,34.0541258,0,266,1,1650448772,1749787054,
LTE,440,11,39937,188757771,75,133.0099288,34.0512938,0,83,1,1650448772,1749787055,
LTE,440,11,39937,188757772,224,133.0060710,34.0676350,0,107,1,1650448772,1749814951,
LTE,440,11,39937,188762625,106,132.9663942,34.0637434,0,29,1,1628590784,1749808594,
LTE,440,11,39937,188762626,74,132.9665995,34.0595136,0,69,1,1628756181,1749808594,
LTE,440,11,39937,188762627,189,132.9627720,34.0631613,0,51,1,1628590784,1749808594,
LTE,440,11,39937,188762628,276,132.9733097,34.0629359,0,121,1,1623839289,1731211994,
LTE,440,11,39937,188762629,133,132.9702034,34.0555003,0,138,1,1623839289,1749808594,
LTE,440,11,39937,188762630,29,132.9697925,34.0615435,0,24,1,1623839289,1723867113,
LTE,440,11,39937,188762631,265,132.9605289,34.0535343,0,122,1,1628590784,1734263681,
LTE,440,11,39937,188762632,158,132.9540869,34.0531890,0,22,1,1628590784,1723616435,
LTE,440,11,39937,188762633,156,132.9534114,34.0536598,0,5,1,1628590784,1723616435,
LTE,440,11,39937,188762634,299,132.9583869,34.0656255,0,38,1,1630751895,1749808594,
LTE,440,11,39937,188762635,67,132.9570002,34.0605839,0,205,1,1630751895,1749808594,
LTE,440,11,39937,188762636,279,132.9509245,34.0661057,0,55,1,1630751895,1749808594,
LTE,440,11,39937,188763905,268,132.9919756,34.0653371,0,103,1,1625739871,1749814949,
LTE,440,11,39937,188763906,47,132.9912009,34.0588599,0,44,1,1625045945,1749814949,
LTE,440,11,39937,188763907,300,132.9845491,34.0608856,0,149,1,1625739871,1749814949,
LTE,440,11,39937,188763908,283,132.9989010,34.0660989,0,91,1,1649286088,1749855325,
LTE,440,11,39937,188763909,98,132.9953804,34.0629635,0,186,1,1649324427,1749808593,
LTE,440,11,39937,188763910,177,132.9939335,34.0662919,0,104,1,1649324427,1749814949,
LTE,440,11,39937,188763911,263,133.0035512,34.0606203,0,172,1,1646261756,1749855325,
LTE,440,11,39937,188763912,9,132.9983055,34.0588432,0,148,1,1646268606,1749808593,
LTE,440,11,39937,188763913,202,132.9993136,34.0629649,0,139,1,1646261756,1749855325,
LTE,440,11,39937,188763914,235,133.0043117,34.0710510,0,32,1,1650619297,1749769072,
LTE,440,11,39937,188763915,374,133.0030865,34.0661195,0,26,1,1650619297,1749855325,
LTE,440,11,39937,188763916,72,132.9990401,34.0830926,0,78,1,1650619297,1749769072,
LTE,440,11,39937,188764420,287,133.0260747,33.8698797,0,59,1,1633776251,1733633759,
LTE,440,11,39937,188764421,75,133.0395430,33.8623008,0,42,1,1633245399,1737296142,
LTE,440,11,39937,188764422,211,133.0144976,33.8555826,0,123,1,1633245399,1737296144,
LTE,440,11,39937,188764423,274,133.0206440,33.8628614,0,39,1,1633776251,1733633760,
LTE,440,11,39937,188764424,114,133.0303925,33.8590992,0,120,1,1633776251,1737296142,
LTE,440,11,39937,188764425,224,133.0171438,33.8565437,0,362,1,1633776251,1737296144,
LTE,440,11,39937,188764932,282,132.9823531,34.0432315,0,208,1,1639738622,1749808594,
LTE,440,11,39937,188764933,109,132.9768213,34.0360961,0,160,1,1639738602,1734263680,
LTE,440,11,39937,188764934,5,132.9731536,34.0424501,0,191,1,1639782123,1734263680,
LTE,440,11,39937,188764935,69,132.9642577,34.0458315,0,367,1,1650621103,1734263681,
LTE,440,11,39937,188764936,374,132.9576711,34.0419771,0,16,1,1650621103,1723616435,
LTE,440,11,39937,188764938,177,132.9830375,34.0569531,0,192,1,1651141967,1749814949,
LTE,440,11,39937,188764939,121,132.9821337,34.0497197,0,31,1,1651141967,1731211996,
LTE,440,11,39937,188764940,50,132.9780506,34.0522795,0,84,1,1651141967,1731211996,
LTE,440,11,39937,188765697,44,132.9461439,34.0738925,0,16,1,1631363280,1749808594,
LTE,440,11,39937,188765698,247,132.9476706,34.0679078,0,110,1,1629552043,1749808594,
LTE,440,11,39937,188765699,66,132.9387894,34.0673794,0,93,1,1629552043,1749808594,
LTE,440,11,39937,188765700,323,132.9598524,34.0733423,0,85,1,1642589561,1734263681,
LTE,440,11,39937,188765701,183,132.9594318,34.0691397,0,92,1,1642589561,1749808594,
LTE,440,11,39937,188765702,184,132.9573799,34.0695566,0,42,1,1642589561,1749808594,
LTE,440,11,39937,188765703,51,132.9751047,34.0727142,0,26,1,1682167485,1749808594,
LTE,440,11,39937,188765704,284,132.9747866,34.0724197,0,93,1,1682167485,1749808593,
LTE,440,11,39937,188765705,175,132.9721810,34.0698335,0,40,1,1682167485,1749808594,
LTE,440,11,39937,188766209,377,133.5448436,33.9902672,0,9,1,1628654009,1723794663,
LTE,440,11,39937,188766210,169,133.5429524,33.9793984,0,63,1,1628654009,1737296126,
LTE,440,11,39937,188766211,378,133.5365343,33.9780648,0,49,1,1628654009,1737105863,
LTE,440,11,39938,188766467,275,132.1264792,33.4715836,0,9,1,1639047028,1722252577,
LTE,440,11,39937,188766977,72,132.8465766,33.7953066,0,7,1,1633245400,1733648175,
LTE,440,11,39937,188766978,229,132.8363096,33.7733714,0,221,1,1634978552,1737296157,
LTE,440,11,39937,188766979,5,132.8396718,33.7933386,0,22,1,1633245400,1733648175,
LTE,440,11,39937,188767235,314,132.8803340,33.7846396,0,56,1,1633245439,1737296159,
LTE,440,11,39937,188768513,330,132.9993121,34.0486853,0,27,1,1631616999,1749814945,
LTE,440,11,39937,188768514,310,133.0026052,34.0422416,0,35,1,1631616999,1749814945,
LTE,440,11,39937,188768515,332,132.9948307,34.0416720,0,74,1,1631616999,1749814945,
LTE,440,11,39937,188768516,354,133.0113014,34.0510362,0,33,1,1641549606,1749787054,
LTE,440,11,39937,188768517,331,133.0147948,34.0426534,0,32,1,1641607261,1719754256,
LTE,440,11,39937,188768518,359,133.0043854,34.0443638,0,63,1,1641549606,1749814945,
LTE,440,11,39937,188768519,39,132.9922814,34.0486433,0,83,1,1643343588,1749814945,
LTE,440,11,39937,188768520,49,132.9878027,34.0444400,0,68,1,1643278295,1749808594,
LTE,440,11,39937,188768521,260,132.9850597,34.0482601,0,200,1,1643343588,1749814949,
LTE,440,11,39937,188768522,226,132.9890854,34.0556258,0,130,1,1650625201,1749814949,
LTE,440,11,39937,188768523,297,132.9898860,34.0499954,0,40,1,1650625201,1749814949,
LTE,440,11,39937,188768524,179,132.9825486,34.0539411,0,236,1,1650625201,1749814949,
LTE,440,11,39937,188768769,209,132.9892834,34.0849472,0,27,1,1631616999,1749855325,
LTE,440,11,39937,188768770,363,132.9987428,34.0817423,0,193,1,1631616999,1749855325,
LTE,440,11,39937,188768771,4,132.9857956,34.0795807,0,99,1,1631616999,1749855325,
LTE,440,11,39937,188768772,185,132.9835023,34.0905783,0,16,1,1639563578,1749814951,
LTE,440,11,39937,188768773,36,132.9826149,34.0888756,0,83,1,1639563578,1749814951,
LTE,440,11,39937,188768774,199,132.9789844,34.0916555,0,154,1,1639563578,1749814950,
LTE,440,11,39937,188768775,121,132.9920631,34.0797374,0,205,1,1650412238,1749855325,
LTE,440,11,39937,188768776,303,132.9906010,34.0704242,0,466,1,1650448895,1749855325,
LTE,440,11,39937,188768777,344,132.9872828,34.0728366,0,219,1,1650448895,1749808593,
LTE,440,11,39937,188768778,50,132.9955946,34.1083769,0,121,1,1682247967,1749814951,
LTE,440,11,39937,188768779,244,133.0222842,34.0932036,0,24,1,1682247967,1749814951,
LTE,440,11,39937,188768780,204,132.9764781,34.1101220,0,161,1,1682167541,1749814951,
LTE,440,11,39937,188769793,248,132.8737944,33.7986702,0,21,1,1633245399,1733648175,
LTE,440,11,39937,188769794,16,132.8643272,33.7854407,0,84,1,1633245439,1737296159,
LTE,440,11,39937,188769795,183,132.8561702,33.7975292,0,20,1,1634978552,1733648175,
LTE,440,11,39937,188769797,312,132.8882962,33.7891281,0,154,1,1644492914,1737296159,
LTE,440,11,39937,188769798,142,132.8684825,33.7838247,0,169,1,1643693382,1737296159,
LTE,440,11,39937,188769799,329,132.8522448,33.7994541,0,40,1,1653037861,1737296149,
LTE,440,11,39937,188769800,42,132.8678380,33.7825616,0,47,1,1653302831,1737296159,
LTE,440,11,39937,188769801,355,132.8627569,33.8011935,0,69,1,1653037861,1737296149,
LTE,440,11,39937,188770817,319,132.8581882,33.7767953,0,97,1,1636172047,1719445402,
LTE,440,11,39937,188770818,171,132.8454005,33.7751320,0,43,1,1636679159,1719445402,
LTE,440,11,39937,188770819,95,132.8419555,33.7821021,0,12,1,1636679159,1718418484,
LTE,440,11,39937,188772097,106,133.5295554,33.9911843,0,7,1,1640407774,1723794663,
LTE,440,11,39937,188772098,230,133.5214768,33.9625289,0,78,1,1640407774,1737368027,
LTE,440,11,39937,188772099,312,133.5108814,33.9655287,0,125,1,1640407774,1737368027,
LTE,440,11,39937,188772100,177,132.8409795,33.8161256,0,6,1,1639715741,1737296149,
LTE,440,11,39937,188772101,341,132.8455224,33.8040956,0,24,1,1639715741,1737296149,
LTE,440,11,39937,188772102,238,132.8397520,33.8020549,0,21,1,1639715741,1737296149,
LTE,440,11,39937,188772103,66,132.7491118,33.8778181,0,31,1,1640263781,1734249106,
LTE,440,11,39937,188772104,224,132.7387704,33.8718584,0,35,1,1640263781,1732090535,
LTE,440,11,39937,188772105,376,132.7386580,33.8773397,0,7,1,1640263781,1721019923,
LTE,440,11,39937,188772106,231,132.8937616,34.0598643,0,92,1,1678795996,1734263678,
LTE,440,11,39937,188772609,0,133.5532399,33.9815612,0,15,1,1641546332,1723787559,
LTE,440,11,39937,188772610,296,133.5540342,33.9769425,0,10,1,1641546332,1735544442,
LTE,440,11,39937,188772611,352,133.5437353,33.9759436,0,126,1,1640748737,1737368027,
LTE,440,11,39937,188772612,177,133.5512091,33.9848558,0,49,1,1645524302,1737296126,
LTE,440,11,39937,188772613,64,133.5554610,33.9856071,0,13,1,1645524302,1737105863,
LTE,440,11,39937,188772614,107,133.5469136,33.9811576,0,3,1,1645524302,1737296126,
LTE,440,11,39938,188772866,241,132.6527339,33.3772881,0,59,1,1650192597,1748326901,
LTE,440,11,39937,188772868,168,133.5049948,33.9674340,0,18,1,1642841453,1722666633,
LTE,440,11,39937,188772869,181,133.5103051,33.9680438,0,121,1,1642841453,1737368027,
LTE,440,11,39937,188772870,95,133.5019304,33.9681580,0,59,1,1642841453,1737296127,
LTE,440,11,39937,188772871,349,132.5919452,33.6585345,0,522,1,1643531182,1719629793,
LTE,440,11,39937,188772872,347,132.5766642,33.6509874,0,198,1,1643531182,1719629793,
LTE,440,11,39937,188775175,316,132.9259234,34.0633628,0,156,1,1645353708,1749808594,
LTE,440,11,39937,188775177,112,132.9142186,34.0625596,0,242,1,1645353708,1734263679,
LTE,440,11,39937,188778497,98,132.9311211,34.0757479,0,30,1,1649414956,1734249101,
LTE,440,11,39937,188778498,180,132.9316608,34.0714013,0,19,1,1649414956,1734249102,
LTE,440,11,39937,188778499,121,132.9266316,34.0647039,0,77,1,1649414956,1734263679,
LTE,440,11,39937,188778500,125,132.7671870,33.8411017,0,38,1,1646275365,1737296152,
LTE,440,11,39937,188780033,340,133.0107023,34.0981693,0,293,1,1647644150,1749814950,
LTE,440,11,39937,188780034,228,133.0003888,34.0709068,0,62,1,1647644150,1749814950,
LTE,440,11,39937,188780035,371,132.9943907,34.0717174,0,53,1,1647689129,1749814950,
LTE,440,11,39937,188780036,10,132.9315464,34.1050807,0,11,1,1647604479,1723616433,
LTE,440,11,39937,188780037,197,132.8491381,34.0395385,0,34,1,1647604479,1734249102,
LTE,440,11,39937,188780038,114,132.9269935,34.1085280,0,102,1,1647604479,1723616433,
LTE,440,11,39937,188780042,97,132.7342496,33.8589811,0,12,1,1649939374,1732090533,
LTE,440,11,39937,188780043,36,132.7276244,33.8580168,0,35,1,1649932256,1732090533,
LTE,440,11,39937,188781318,127,132.8528333,33.7966892,0,18,1,1660383202,1737296149,
LTE,440,11,39937,188781319,8,132.8441825,33.7854916,0,51,1,1660383202,1737296157,
LTE,440,11,39937,188781320,306,132.8445684,33.7994259,0,24,1,1660521669,1722645692,
LTE,440,11,39938,188781827,293,132.2508998,33.4575136,0,4,1,1652845105,1747708573,
LTE,440,11,39937,188781828,36,132.9310926,34.0876583,0,80,1,1650625212,1734249101,
LTE,440,11,39937,188781829,349,132.9305586,34.0826718,0,34,1,1650625212,1734263679,
LTE,440,11,39937,188781832,232,132.7624048,33.8387601,0,65,1,1651136477,1734249105,
LTE,440,11,39937,188781833,311,132.7639879,33.8358269,0,71,1,1651136477,1734249105,
LTE,440,11,39937,188781834,243,132.7612964,33.8368802,0,37,1,1651136477,1734249105,
LTE,440,11,39937,188782593,72,132.7515323,33.8747258,0,4,1,1652237471,1734249105,
LTE,440,11,39937,188782594,106,132.7445829,33.8616940,0,3,1,1652226763,1718415147,
LTE,440,11,39937,188782595,143,132.7347992,33.8701555,0,11,1,1652237471,1721029214,
LTE,440,11,39937,188782596,68,132.8207989,33.8086318,0,10,1,1653118527,1737296150,
LTE,440,11,39937,188782598,184,132.8119174,33.8045764,0,17,1,1653118527,1746260909,
LTE,440,11,39937,188782601,299,132.7759395,33.8468445,0,8,1,1653701364,1723094662,
