radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
LTE,440,11,39937,188806920,346,133.0645212,34.1652062,0,93,1,1683989510,1753606875,
LTE,440,11,39937,188807175,89,133.0828950,33.8786705,0,124,1,1683677993,1733648171,
LTE,440,11,39937,188807176,111,133.0804388,33.8825162,0,418,1,1679293968,1753094761,
LTE,440,11,39938,188807431,41,132.8841628,33.6884862,0,35,1,1677915699,1735280081,
LTE,440,11,39938,188807681,25,132.9025718,33.6597538,0,23,1,1677915695,1735280081,
LTE,440,11,39938,188807683,24,132.9010039,33.6569147,0,46,1,1677915695,1735280081,
LTE,440,11,39938,188807685,177,132.9271140,33.6719421,0,46,1,1679295565,1735280080,
LTE,440,11,39938,188807686,274,132.9278717,33.6775959,0,53,1,1679295565,1735280080,
LTE,440,11,39937,188807689,126,132.7276584,33.8010919,0,62,1,1679384213,1732090536,
LTE,440,11,39938,188807937,57,132.8961045,33.6665082,0,56,1,1677915699,1735280081,
LTE,440,11,39938,188807938,82,132.9004487,33.6616790,0,69,1,1677915695,1735280081,
LTE,440,11,39938,188807939,320,132.8945753,33.6640821,0,3,1,1679295565,1735280080,
LTE,440,11,39938,188807940,183,132.8903219,33.6736349,0,63,1,1677915699,1735280081,
LTE,440,11,39938,188807942,368,132.8840545,33.6818867,0,110,1,1677915699,1735280081,
LTE,440,11,39937,188807943,158,132.7050987,33.7988890,0,7,1,1679748092,1751184585,
LTE,440,11,39937,188807944,147,132.7011089,33.7973311,0,18,1,1679748093,1751184585,
LTE,440,11,39937,188807945,373,132.6454323,33.8568813,0,69,1,1679748093,1751184586,
LTE,440,11,39937,188807947,141,132.6826636,33.7599883,0,81,1,1679302425,1732090531,
LTE,440,11,39937,188807948,187,132.7042931,33.7864708,0,23,1,1679748093,1732090532,
LTE,440,11,39937,188808194,143,132.7156583,33.7843712,0,13,1,1679384213,1732090537,
LTE,440,11,39937,188808197,307,132.7193548,33.7924958,0,66,1,1679384213,1732090536,
LTE,440,11,39937,188808199,288,132.7166619,33.7842158,0,17,1,1679451316,1732090537,
LTE,440,11,39937,188808200,2,132.7095524,33.7759785,0,69,1,1679302418,1751511371,
LTE,440,11,39937,188808449,173,132.7290723,33.7933744,0,17,1,1679384213,1732090536,
LTE,440,11,39937,188808451,316,132.7202394,33.7871309,0,59,1,1679384213,1732090536,
LTE,440,11,39937,188808453,100,132.7181705,33.7912902,0,37,1,1679302415,1732090536,
LTE,440,11,39937,188808455,197,132.7036031,33.7785001,0,11,1,1679748093,1732090531,
LTE,440,11,39937,188808456,304,132.7038301,33.7743946,0,6,1,1679748093,1732090531,
LTE,440,11,39938,188808705,241,132.7259336,33.3038083,0,39,1,1681093034,1748316952,
LTE,440,11,39938,188808706,240,132.7184740,33.3027206,0,84,1,1681093034,1748316952,
LTE,440,11,39938,188808707,242,132.7206927,33.3068392,0,5,1,1746280980,1746280981,
LTE,440,11,39938,188808709,345,132.7438138,33.3066823,0,83,1,1681093034,1748316952,
LTE,440,11,39938,188808710,346,132.7355792,33.3054189,0,55,1,1681093034,1748316952,
LTE,440,11,39938,188808711,126,132.7517700,33.3069610,0,17,1,1681093034,1748316952,
LTE,440,11,39938,188808712,128,132.7454359,33.2991586,0,8,1,1746280982,1748316952,
LTE,440,11,39938,188808713,127,132.7441617,33.3005640,0,15,1,1746280981,1748316952,
LTE,440,11,39937,188809993,97,133.2662440,33.9601450,0,301,1,1683989560,1754740367,
LTE,440,11,39937,188810241,265,133.3035174,33.9568250,0,23,1,1677792821,1723794667,
LTE,440,11,39937,188810242,302,133.3021375,33.9545795,0,10,1,1677792821,1723794667,
LTE,440,11,39937,188810243,144,133.3004226,33.9539080,0,18,1,1680648044,1723794667,
LTE,440,11,39937,188810247,137,133.2959076,33.9636280,0,22,1,1679944503,1754740366,
LTE,440,11,39937,188810248,241,133.2882597,33.9627017,0,29,1,1679944503,1754740366,
LTE,440,11,39937,188810250,178,133.2637186,33.9542674,0,40,1,1683989560,1752998242,
LTE,440,11,39937,188810251,107,133.2547754,33.9526025,0,351,1,1683989560,1754740368,
LTE,440,11,39937,188810252,141,133.2594303,33.9578947,0,56,1,1683989560,1753606876,
LTE,440,11,39937,188810498,273,133.2975409,33.9693736,0,21,1,1677184153,1723783865,
LTE,440,11,39937,188810504,47,133.2818205,33.9656843,0,18,1,1683678463,1754740366,
LTE,440,11,39937,188810506,370,133.2765735,33.9580591,0,70,1,1683989560,1754740367,
LTE,440,11,39937,188810507,122,133.2805347,33.9543060,0,100,1,1679944503,1751092160,
LTE,440,11,39937,188810508,348,133.2727774,33.9544921,0,212,1,1683989560,1754740367,
LTE,440,11,39937,188810758,212,133.2855801,33.9611128,0,23,1,1679944503,1754740366,
LTE,440,11,39937,188810759,57,133.2880561,33.9518178,0,31,1,1683989560,1754740365,
LTE,440,11,39937,188810760,181,133.2856053,33.9547214,0,12,1,1679944503,1754740365,
LTE,440,11,39937,188811009,151,133.3012529,33.9667635,0,20,1,1677184153,1754740366,
LTE,440,11,39937,188811010,369,133.3054315,33.9653623,0,43,1,1677184153,1754740366,
LTE,440,11,39937,188811011,281,133.2984221,33.9652593,0,16,1,1679944503,1754740366,
LTE,440,11,39938,188811012,204,132.5851270,33.5278703,0,28,1,1678855180,1734307993,
LTE,440,11,39938,188811013,205,132.5862482,33.5249979,0,84,1,1678855180,1748326904,
LTE,440,11,39938,188811014,206,132.5844282,33.5243334,0,30,1,1678855180,1748326904,
LTE,440,11,39938,188811015,35,132.5862234,33.5116105,0,95,1,1678855180,1748326903,
LTE,440,11,39938,188811016,33,132.5979126,33.5082609,0,335,1,1678855180,1748326903,
LTE,440,11,39938,188811017,289,132.5750067,33.5087625,0,75,1,1678855180,1733364952,
LTE,440,11,39938,188811018,322,132.5677450,33.5250873,0,17,1,1678796088,1748313512,
LTE,440,11,39938,188811265,41,132.6266458,33.5333563,0,132,1,1678796088,1739147313,
LTE,440,11,39938,188811266,40,132.6203567,33.5322178,0,76,1,1678796088,1739147313,
LTE,440,11,39938,188811268,20,132.5877247,33.5159655,0,87,1,1678855180,1748326903,
LTE,440,11,39938,188811269,18,132.5873347,33.5186089,0,121,1,1678855180,1748326903,
LTE,440,11,39938,188811270,52,132.5754909,33.5309243,0,167,1,1678855180,1748326904,
LTE,440,11,39938,188811272,279,132.5692468,33.5206068,0,41,1,1678855180,1733364953,
LTE,440,11,39938,188811273,272,132.6046204,33.5342232,0,326,1,1678796088,1739147313,
LTE,440,11,39938,188811274,211,132.5960429,33.5339846,0,91,1,1678796088,1734307993,
LTE,440,11,39938,188811521,158,132.5705963,33.5343089,0,175,1,1678796088,1748326904,
LTE,440,11,39938,188811522,157,132.5769707,33.5294522,0,186,1,1678855174,1748313512,
LTE,440,11,39938,188811523,156,132.5672950,33.5282733,0,76,1,1678796088,1748313512,
LTE,440,11,39938,188811525,155,132.5846322,33.5317947,0,48,1,1678855180,1734307993,
LTE,440,11,39938,188811526,153,132.5788649,33.5337500,0,76,1,1678796088,1748326904,
LTE,440,11,39937,188811527,167,133.0777676,33.9468273,0,273,1,1678795968,1754740372,
LTE,440,11,39937,188811528,159,133.0865314,33.9364043,0,121,1,1683678463,1754740372,
LTE,440,11,39937,188811529,229,133.0720722,33.9323462,0,10,1,1678795968,1753494576,
LTE,440,11,39937,188811777,315,133.0505654,33.9729039,0,49,1,1678795984,1751089563,
LTE,440,11,39937,188811778,257,133.0544839,33.9706194,0,106,1,1678795984,1754740373,
LTE,440,11,39937,188811779,64,133.0505066,33.9718260,0,21,1,1683989531,1751089564,
LTE,440,11,39937,188811782,148,133.0966707,33.9335914,0,357,1,1679304217,1754740372,
LTE,440,11,39937,188811783,239,133.0846144,33.9326071,0,86,1,1678795968,1754740372,
LTE,440,11,39937,188811784,123,133.0512302,33.9445279,0,64,1,1684306694,1753094736,
LTE,440,11,39937,188811785,82,133.0762047,33.9274570,0,197,1,1678795968,1754740360,
LTE,440,11,39937,188811786,32,133.0468572,33.9246526,0,276,1,1714380531,1753094740,
LTE,440,11,39937,188812033,14,133.0732355,33.9555282,0,76,1,1678795968,1754740368,
LTE,440,11,39937,188812034,78,133.0562150,33.9490776,0,76,1,1683989531,1754740359,
LTE,440,11,39937,188812035,301,133.0564003,33.9576184,0,101,1,1678795984,1754740359,
LTE,440,11,39937,188812036,280,133.0570368,33.9621618,0,81,1,1683989531,1753094736,
LTE,440,11,39937,188812038,32,133.0822209,33.9217723,0,37,1,1678795968,1751102615,
LTE,440,11,39937,188812039,120,133.0731323,33.9121590,0,141,1,1679294014,1754740360,
LTE,440,11,39937,188812040,31,133.0683167,33.9253790,0,41,1,1683989531,1750474198,
LTE,440,11,39937,188812041,245,133.0660793,33.9595068,0,199,1,1679560115,1754740373,
LTE,440,11,39937,188812042,132,133.0547393,33.9696253,0,324,1,1678795984,1754740373,
LTE,440,11,39937,188812289,137,133.0657740,33.9078772,0,29,1,1679294014,1754740360,
LTE,440,11,39937,188812290,310,133.0672619,33.8943343,0,89,1,1679293968,1750474199,
LTE,440,11,39937,188812291,363,133.0517112,33.9067855,0,332,1,1679294014,1753094745,
LTE,440,11,39937,188812292,378,133.1542659,33.8951820,0,131,1,1679117601,1754740362,
LTE,440,11,39937,188812293,7,133.1508047,33.8936582,0,9,1,1679295639,1733633763,
LTE,440,11,39937,188812294,74,133.1493265,33.8957306,0,105,1,1678795968,1754740362,
LTE,440,11,39937,188812295,46,133.0742469,33.9410590,0,68,1,1679560115,1751102615,
LTE,440,11,39937,188812296,258,133.0789185,33.9311600,0,53,1,1678795968,1751102615,
LTE,440,11,39937,188812297,77,133.0658180,33.9281433,0,67,1,1683989532,1753094740,
LTE,440,11,39937,188812298,23,133.0640456,33.9460687,0,65,1,1683989531,1753094765,
LTE,440,11,39937,188812299,231,133.0659939,33.9109327,0,96,1,1679304174,1754740360,
LTE,440,11,39937,188812300,325,133.0486524,33.9532377,0,328,1,1683989531,1754740359,
LTE,440,11,39937,188812545,308,133.1036950,33.9125950,0,155,1,1678795968,1754740371,
LTE,440,11,39937,188812546,181,133.0867547,33.8927110,0,315,1,1679117605,1754740361,
LTE,440,11,39937,188812547,186,133.0949500,33.9200525,0,79,1,1678795968,1754740371,
LTE,440,11,39937,188812548,143,133.1186459,33.9269949,0,96,1,1683989540,1754740371,
LTE,440,11,39937,188812549,6,133.1320910,33.9202450,0,92,1,1683989540,1754740370,
LTE,440,11,39937,188812550,82,133.1165004,33.9208285,0,209,1,1679304217,1754740371,
LTE,440,11,39938,188812551,280,132.7957953,33.3262802,0,85,1,1681093027,1748316951,
LTE,440,11,39938,188812552,245,132.7986590,33.3320600,0,17,1,1681093027,1746280983,
LTE,440,11,39938,188812553,327,132.8005862,33.3653475,0,61,1,1748313520,1748316951,
LTE,440,11,39938,188812554,328,132.7992458,33.3614786,0,38,1,1748313520,1748316951,
LTE,440,11,39938,188812555,329,132.7959515,33.3641455,0,25,1,1748313520,1748316951,
LTE,440,11,39938,188812805,10,132.7260418,33.2267799,0,46,1,1746280977,1748319903,
LTE,440,11,39938,188813066,20,132.7584406,33.3065835,0,84,1,1681093034,1748316952,
LTE,440,11,39937,188813318,141,133.3558411,33.9771943,0,50,1,1679560190,1723794667,
LTE,440,11,39937,188813319,290,133.3541913,33.9715094,0,49,1,1677792809,1723794667,
LTE,440,11,39937,188813320,268,133.3481936,33.9736505,0,31,1,1677792809,1723794667,
LTE,440,11,39937,188813321,128,133.3196869,33.9700118,0,32,1,1683142907,1723794667,
LTE,440,11,39937,188813323,100,133.3167349,33.9673816,0,14,1,1677792821,1723794667,
LTE,440,11,39937,188813571,82,133.3187037,33.9817224,0,32,1,1677354669,1749973418,
LTE,440,11,39937,188813576,205,133.3366491,33.9734821,0,39,1,1677792809,1723794667,
LTE,440,11,39937,188813577,192,133.3291896,33.9723067,0,41,1,1677792809,1723794667,
LTE,440,11,39937,188813578,199,133.3679595,33.9637934,0,118,1,1677792690,1723794666,
LTE,440,11,39937,188813826,342,133.3090959,33.9605100,0,13,1,1677792821,1723794667,
LTE,440,11,39937,188813827,295,133.3067468,33.9639297,0,21,1,1677184153,1754740366,
LTE,440,11,39937,188813831,359,132.7913077,33.7482641,0,16,1,1677732754,1735280082,
LTE,440,11,39937,188813832,109,132.7898894,33.7471511,0,35,1,1677732754,1735280083,
LTE,440,11,39937,188813833,162,132.7897931,33.7501041,0,28,1,1677732754,1735280083,
LTE,440,11,39937,188814081,225,132.7895831,33.7582374,0,43,1,1677750513,1735280083,
LTE,440,11,39937,188814082,376,132.7902473,33.7541841,0,14,1,1677732796,1735280083,
LTE,440,11,39937,188814086,151,132.8070920,33.7362968,0,14,1,1677740873,1735280082,
LTE,440,11,39937,188814087,102,132.7962100,33.7293278,0,4,1,1677740873,1735265746,
LTE,440,11,39937,188814088,158,132.7953260,33.7342121,0,3,1,1677740873,1735280082,
LTE,440,11,39937,188814337,19,132.7989649,33.7400099,0,38,1,1677740873,1735280082,
LTE,440,11,39937,188814338,257,132.7999951,33.7314590,0,24,1,1677740873,1735280082,
LTE,440,11,39937,188814340,117,132.7913510,33.7451694,0,55,1,1677732754,1735280083,
LTE,440,11,39937,188814341,241,132.7952963,33.7408193,0,58,1,1677732754,1735280082,
LTE,440,11,39937,188814342,338,132.7877605,33.7371257,0,13,1,1677732754,1735280082,
LTE,440,11,39938,188814593,262,132.6595413,33.5152595,0,163,1,1679918731,1731129047,
LTE,440,11,39938,188814594,164,132.6617932,33.5213482,0,40,1,1677915663,1725322932,
LTE,440,11,39938,188814595,162,132.6640523,33.5098873,0,44,1,1677915663,1725322932,
LTE,440,11,39938,188814596,163,132.6627905,33.5149208,0,25,1,1677915663,1725322932,
LTE,440,11,39938,188814597,173,132.6656209,33.5706795,0,174,1,1679302408,1732090527,
LTE,440,11,39938,188814598,168,132.6541141,33.5506943,0,170,1,1677915663,1732090527,
LTE,440,11,39938,188814599,200,132.6491748,33.5451974,0,101,1,1678796088,1739147313,
LTE,440,11,39938,188814850,263,132.6586976,33.5281582,0,59,1,1677915663,1725322932,
LTE,440,11,39938,188814851,54,132.6574111,33.5342234,0,194,1,1677915663,1739147313,
LTE,440,11,39938,188814855,188,132.6594295,33.5622652,0,53,1,1679302408,1732090527,
LTE,440,11,39938,188814858,135,132.6568149,33.5491744,0,56,1,1677915663,1732090527,
LTE,440,11,39938,188814859,136,132.6523407,33.5451035,0,127,1,1679302402,1739147313,
LTE,440,11,39937,188815108,52,132.7263190,33.8133476,0,32,1,1677305405,1751190125,
LTE,440,11,39937,188815109,180,132.7293290,33.8070934,0,76,1,1677301385,1751184586,
LTE,440,11,39937,188815110,152,132.7208592,33.8104721,0,57,1,1679835482,1751190125,
LTE,440,11,39937,188815361,267,132.7157217,33.8169377,0,3,1,1679836494,1751184586,
LTE,440,11,39937,188815362,332,132.7161648,33.8148619,0,14,1,1679835482,1751184586,
LTE,440,11,39937,188815363,217,132.7152202,33.8149048,0,7,1,1683715599,1751184586,
LTE,440,11,39937,188815364,45,132.7301057,33.8286736,0,16,1,1677301385,1751190125,
LTE,440,11,39937,188815365,190,132.7190838,33.8194557,0,54,1,1679836494,1751190125,
LTE,440,11,39937,188815366,14,132.7207095,33.8277914,0,22,1,1679836477,1751190125,
LTE,440,11,39937,188815367,96,132.7411258,33.8148813,0,20,1,1680196678,1732090536,
LTE,440,11,39937,188815368,134,132.7369971,33.8099920,0,99,1,1677301385,1732090536,
LTE,440,11,39937,188815617,165,132.7362445,33.8212242,0,21,1,1680196700,1751190126,
LTE,440,11,39937,188815618,212,132.7230446,33.7966887,0,23,1,1677301385,1751190126,
LTE,440,11,39937,188815619,19,132.7293227,33.8216433,0,32,1,1677301385,1751190126,
LTE,440,11,39937,188815620,11,132.7052265,33.8292975,0,35,1,1680972170,1751184584,
LTE,440,11,39937,188815622,118,132.7041409,33.8300227,0,13,1,1688630908,1751184584,
LTE,440,11,39937,188815623,222,132.7504752,33.8201850,0,41,1,1678796017,1750573799,
LTE,440,11,39937,188815624,334,132.7508871,33.8177724,0,50,1,1679295612,1732090535,
LTE,440,11,39937,188815625,110,132.7485516,33.8234298,0,32,1,1679295612,1751190126,
LTE,440,11,39937,188815627,120,132.7388392,33.8235985,0,29,1,1680196700,1751190126,
LTE,440,11,39937,188815875,178,132.7448266,33.8163299,0,23,1,1680196678,1732090535,
LTE,440,11,39937,188815876,30,132.7067713,33.8215726,0,45,1,1688630908,1751184585,
LTE,440,11,39937,188815877,82,132.6941610,33.7930071,0,56,1,1682067252,1751184585,
LTE,440,11,39937,188815878,371,132.7031200,33.8199333,0,29,1,1688630908,1751184585,
LTE,440,11,39937,188815881,257,132.7054244,33.8108478,0,26,1,1683715599,1751184586,
LTE,440,11,39937,188815882,271,132.7032590,33.8089218,0,36,1,1683715599,1751184586,
LTE,440,11,39937,188815883,114,132.7032074,33.8094345,0,68,1,1683715599,1751184585,
LTE,440,11,39937,188816129,267,132.7109862,33.8356438,0,29,1,1680972170,1751184584,
LTE,440,11,39937,188816130,119,132.7098339,33.8334840,0,46,1,1680972170,1751184584,
LTE,440,11,39937,188816131,262,132.7097598,33.8355331,0,46,1,1681098270,1751184584,
LTE,440,11,39937,188816132,197,132.7155885,33.8278884,0,3,1,1679836477,1751184584,
LTE,440,11,39937,188816133,366,132.7153036,33.8274443,0,3,1,1679836494,1751184584,
LTE,440,11,39937,188816134,22,132.7121991,33.8271406,0,73,1,1679836494,1751184584,
LTE,440,11,39937,188816136,200,132.7521134,33.8235883,0,26,1,1677918278,1751190126,
LTE,440,11,39937,188816138,60,132.8158470,33.9225742,0,13,1,1683191690,1751190129,
LTE,440,11,39937,188816139,259,132.8149169,33.9186429,0,11,1,1683191690,1751190129,
LTE,440,11,39937,188816140,266,132.8016907,33.9230233,0,95,1,1683191690,1751190129,
LTE,440,11,39937,188816385,182,132.8051089,33.8458524,0,9,1,1683715633,1750590366,
LTE,440,11,39937,188816387,172,132.7978542,33.8444930,0,37,1,1679823199,1750590366,
LTE,440,11,39937,188816388,257,132.8198115,33.8635068,0,14,1,1679823199,1750590366,
LTE,440,11,39937,188816389,276,132.8176280,33.8622127,0,57,1,1679823199,1750590366,
LTE,440,11,39937,188816390,103,132.8159844,33.8627953,0,4,1,1682579732,1750590366,
LTE,440,11,39937,188816391,99,132.8234639,33.8674169,0,83,1,1679823199,1750590367,
LTE,440,11,39937,188816393,136,132.8015068,33.8878010,0,14,1,1680972170,1751190129,
LTE,440,11,39937,188816646,218,132.8014136,33.8493238,0,16,1,1679823199,1733653431,
LTE,440,11,39937,188816647,63,132.7999708,33.8469076,0,8,1,1679823199,1733653431,
LTE,440,11,39937,188816648,286,132.7969259,33.8466169,0,17,1,1679823199,1733653431,
LTE,440,11,39937,188816649,322,132.8110598,33.8562532,0,39,1,1679823199,1750590366,
LTE,440,11,39937,188816650,246,132.8090824,33.8526701,0,25,1,1679823216,1750590366,
LTE,440,11,39937,188816651,371,132.8079722,33.8530976,0,10,1,1679823199,1750590366,
LTE,440,11,39937,188816901,298,132.9986129,34.1356671,0,27,1,1682167541,1749814950,
LTE,440,11,39937,188816902,69,132.9963117,34.1248616,0,464,1,1682247967,1753606876,
LTE,440,11,39937,188817154,284,133.0592640,34.1454357,0,72,1,1682860850,1753606875,
LTE,440,11,39937,188817155,79,133.0511617,34.1465712,0,60,1,1682860850,1753606875,
LTE,440,11,39937,188817156,70,133.0492638,34.1472698,0,96,1,1682860850,1753606875,
LTE,440,11,39937,188817157,243,133.0381445,34.1345331,0,113,1,1682860850,1753606875,
LTE,440,11,39938,188817159,324,132.4244607,33.4586972,0,60,1,1678796095,1747708575,
LTE,440,11,39938,188817160,376,132.4269419,33.4565434,0,21,1,1678796095,1747708580,
LTE,440,11,39938,188817161,266,132.4212804,33.4573170,0,53,1,1678796095,1733364950,
LTE,440,11,39937,188817409,233,133.3512380,33.9423016,0,165,1,1679117594,1737368025,
LTE,440,11,39938,188817668,8,132.4323110,33.4507885,0,10,1,1679209545,1747708577,
LTE,440,11,39938,188817669,0,132.4315644,33.4549098,0,16,1,1678796095,1747708577,
LTE,440,11,39938,188817670,349,132.4414858,33.4481045,0,158,1,1679475914,1747708581,
LTE,440,11,39938,188817921,4,132.8035866,33.3361682,0,17,1,1681093027,1746280984,
LTE,440,11,39937,188817924,293,132.7986409,33.7342310,0,98,1,1678605496,1735280082,
LTE,440,11,39938,188818181,90,132.6801123,33.6088389,0,20,1,1679748106,1732090527,
LTE,440,11,39938,188818182,103,132.6790166,33.6035292,0,151,1,1678796088,1732090527,
LTE,440,11,39938,188818183,227,132.4324617,33.4578234,0,34,1,1679748034,1747708577,
LTE,440,11,39938,188818184,78,132.4302309,33.4569779,0,4,1,1679748034,1733364950,
LTE,440,11,39938,188818185,235,132.4289769,33.4577208,0,5,1,1679652817,1733364950,
LTE,440,11,39937,188818945,100,133.0089194,33.9779386,0,216,1,1682177012,1749897946,
LTE,440,11,39938,188818946,242,132.6410389,32.7804903,0,7,1,1746280943,1746280944,
LTE,440,11,39937,188818949,11,133.4924681,33.9629195,0,327,1,1683677910,1750514370,
LTE,440,11,39937,188819201,250,133.1829618,33.9166106,0,17,1,1686550189,1751102612,
LTE,440,11,39937,188819202,24,133.1843268,33.9111592,0,30,1,1683677993,1737368020,
LTE,440,11,39937,188819203,167,133.1648613,33.9110385,0,22,1,1683989551,1733633763,
LTE,440,11,39937,188819461,112,132.6198685,33.6764256,0,37,1,1682067252,1743126654,
LTE,440,11,39937,188819463,290,132.6177683,33.6761977,0,33,1,1681976756,1743126654,
LTE,440,11,39937,188819713,186,132.7761027,33.8363146,0,48,1,1683715633,1750573800,
LTE,440,11,39937,188819714,61,132.7726522,33.8352547,0,28,1,1683715634,1750573800,
LTE,440,11,39937,188819976,26,133.4180997,33.9473917,0,18,1,1683677949,1750514372,
LTE,440,11,39938,188820228,20,132.7237383,33.2651437,0,41,1,1682357286,1748316953,
LTE,440,11,39938,188820230,82,132.5530654,33.5597898,0,10,1,1681731499,1731129050,
LTE,440,11,39938,188821513,40,132.4584644,33.4661334,0,31,1,1684665559,1733364951,
LTE,440,11,39938,188821515,42,132.4536334,33.4643879,0,24,1,1684665559,1733364951,
LTE,440,11,39938,188822017,65,132.3678490,33.4757261,0,3,1,1688306816,1747708572,
LTE,440,11,39938,188822020,249,132.7060668,33.2523630,0,42,1,1746280979,1748316953,
LTE,440,11,39938,188822021,251,132.7009075,33.2483769,0,23,1,1746280979,1748319904,
LTE,440,11,39938,188822022,250,132.6963136,33.2503373,0,96,1,1746280979,1748319904,
LTE,440,11,39937,188822023,362,132.9027797,34.0472750,0,105,1,1698487826,1750573792,
LTE,440,11,39937,188822024,21,133.0316974,33.9684647,0,111,1,1714380529,1754740358,
LTE,440,11,39937,188822025,320,133.0287580,33.9640632,0,75,1,1714380529,1753094736,
LTE,440,11,39937,188822026,19,133.0182481,33.9825551,0,323,1,1714380528,1754740358,
LTE,440,11,39937,188822277,17,133.2487331,33.9110863,0,149,1,1690093215,1750474202,
LTE,440,11,39937,188822278,43,133.2381565,33.9119660,0,114,1,1690093215,1750474201,
LTE,440,11,39937,188822279,21,133.2818048,33.9151172,0,175,1,1690093215,1750474202,
LTE,440,11,39937,188822280,373,133.2707966,33.9125889,0,249,1,1690093215,1750474202,
LTE,440,11,39938,188822529,274,132.4208728,33.4743384,0,32,1,1688306851,1747708575,
LTE,440,11,39937,188822530,65,133.0530017,33.8976502,0,154,1,1714380531,1753094745,
LTE,440,11,39937,188822531,93,133.0649392,33.8719977,0,99,1,1703812313,1753094745,
LTE,440,11,39937,188822533,130,133.5143418,33.9708021,0,317,1,1723783867,1750514370,
LTE,440,11,39937,188822534,132,133.4829030,33.9592365,0,47,1,1723783867,1750514370,
LTE,440,11,39937,188822535,4,133.4793909,33.9656813,0,162,1,1723783867,1737296128,
LTE,440,11,39937,188822536,88,133.0469328,33.8782190,0,22,1,1731212003,1737296164,
LTE,440,11,39937,188822537,261,133.0446569,33.8708723,0,147,1,1733633758,1737368021,
LTE,440,11,39937,188822538,72,133.0372698,33.8788996,0,43,1,1733633758,1753494576,
LTE,440,11,39937,188822786,87,133.0423752,34.1306760,0,178,1,1695027020,1753606875,
LTE,440,11,39937,188822787,271,133.0315574,34.1298067,0,156,1,1695027020,1753606875,
LTE,440,11,39938,188822791,300,132.4453353,33.4439969,0,38,1,1689323575,1747708580,
LTE,440,11,39937,188823044,323,133.2405188,33.9124769,0,54,1,1693828788,1737296166,
LTE,440,11,39938,188823045,80,132.5634001,33.5276490,0,95,1,1689851526,1748326904,
LTE,440,11,39938,188823047,79,132.5583902,33.5248385,0,148,1,1689851526,1746147540,
LTE,440,11,39938,188823298,30,132.5488430,33.5170786,0,105,1,1692532912,1746147540,
LTE,440,11,39938,188823300,140,132.5436089,33.5130168,0,138,1,1692532912,1746147540,
LTE,440,11,39938,188823301,167,132.4290483,33.4171678,0,81,1,1699084043,1747708579,
LTE,440,11,39937,188823302,331,132.6826764,33.7227448,0,176,1,1692532866,1743133042,
LTE,440,11,39937,188823553,6,133.6562740,34.0038453,0,65,1,1700096409,1746281008,
LTE,440,11,39937,188823554,155,133.6468800,34.0018839,0,101,1,1700096409,1746281008,
LTE,440,11,39937,188823809,108,133.3591018,33.9324816,0,122,1,1693828788,1750514373,
LTE,440,11,39937,188823810,326,133.3543205,33.9319025,0,18,1,1700096350,1737296169,
LTE,440,11,39937,188823812,19,132.8076119,33.8511835,0,3,1,1695468421,1733653431,
LTE,440,11,39937,188823813,357,132.8052110,33.8504375,0,17,1,1695468421,1733653431,
LTE,440,11,39937,188824065,124,132.6754342,33.6448811,0,13,1,1693988949,1732090528,
LTE,440,11,39937,188824066,41,132.6725401,33.6412712,0,60,1,1693988949,1732090528,
LTE,440,11,39938,188824321,192,132.6262739,33.5015324,0,259,1,1695804617,1748326903,
LTE,440,11,39938,188824322,185,132.6190773,33.5030991,0,93,1,1695804617,1748326903,
LTE,440,11,39938,188824323,193,132.6168006,33.5049229,0,179,1,1695804617,1748326903,
LTE,440,11,39937,188824326,336,132.6691649,33.6339970,0,82,1,1693988949,1732090529,
LTE,440,11,39937,188824578,64,133.0250344,33.8562770,0,96,1,1700096342,1753094761,
LTE,440,11,39937,188824579,161,133.0138010,33.8538258,0,173,1,1700096342,1737296162,
LTE,440,11,39937,188824583,327,133.0488583,33.8692906,0,270,1,1733633758,1753494576,
LTE,440,11,39937,188824584,41,133.0339469,33.8576635,0,153,1,1731212005,1753494576,
LTE,440,11,39937,188825097,200,132.9804120,34.2829595,0,19,1,1714725574,1735903549,
LTE,440,11,39937,188825345,311,133.0738638,33.9585450,0,83,1,1700579050,1754740372,
LTE,440,11,39937,188825347,108,133.0528756,33.9677724,0,25,1,1697614910,1723778811,
LTE,440,11,39937,188825348,184,133.0495238,33.8613374,0,140,1,1700096342,1723778811,
LTE,440,11,39938,188825351,231,132.4769744,33.4662148,0,103,1,1699084028,1747708581,
LTE,440,11,39937,188825858,55,133.0684603,33.8782239,0,118,1,1733633761,1753094761,
LTE,440,11,39937,188825859,275,133.0600303,33.8741767,0,151,1,1733633759,1753094761,
LTE,440,11,39937,188825860,183,133.0494367,33.8991304,0,10,1,1733633757,1737296141,
LTE,440,11,39937,188825861,254,132.6657659,33.7098261,0,79,1,1732090538,1743133042,
LTE,440,11,39937,188825862,25,132.6355284,33.6901104,0,18,1,1732090538,1743133042,
LTE,440,11,39937,188825863,61,132.6319906,33.6831362,0,19,1,1743133042,1743133042,
LTE,440,11,39937,188825864,252,132.6258310,33.6799240,0,41,1,1743126654,1743133042,
LTE,440,11,39938,188826115,93,132.6664749,33.5783895,0,59,1,1700096304,1732090527,
LTE,440,11,39938,188826116,256,132.6665975,33.5738231,0,176,1,1700096304,1732090527,
